Customer ID,Customer Name,Segment,Region,total_sales,total_profit,order_count,last_order_date,recency_days,avg_order_value,customer_value_segment,recency_segment
LE-16810,Laurel Elliston,Consumer,South,771.4000000000001,197.469,2,2016-05-19,590,385.70000000000005,Medium Value,Inactive
LE-16810,Laurel Elliston,Consumer,West,444.768,44.4768,1,2017-12-09,21,444.768,Medium Value,Active
LF-17185,Luke Foster,Consumer,Central,2680.692,-3805.549,2,2014-12-06,1120,1340.346,High Value,Inactive
LF-17185,Luke Foster,Consumer,East,1021.4390000000001,165.1389,3,2017-02-16,317,340.4796666666667,Medium Value,Inactive
LF-17185,Luke Foster,Consumer,South,9.568,3.4684,1,2014-12-24,1102,9.568,Low Value,Inactive
LF-17185,Luke Foster,Consumer,West,218.81,52.9647,1,2017-12-08,22,218.81,Low Value,Active
LH-16750,Larry Hughes,Consumer,East,6.57,-5.037,1,2014-09-21,1196,6.57,Low Value,Inactive
LH-16750,Larry Hughes,Consumer,South,271.96,16.9975,1,2017-08-01,151,271.96,Low Value,At Risk
LH-16750,Larry Hughes,Consumer,West,8.896,0.6672,1,2017-04-25,249,8.896,Low Value,Inactive
LH-16900,Lena Hernandez,Consumer,Central,315.286,65.2235,2,2017-12-09,21,157.643,Medium Value,Active
LH-16900,Lena Hernandez,Consumer,East,450.046,74.4828,3,2016-06-20,558,150.01533333333333,Medium Value,Inactive
LH-16900,Lena Hernandez,Consumer,South,1406.856,340.1874,3,2016-12-08,387,468.952,High Value,Inactive
LH-16900,Lena Hernandez,Consumer,West,123.144,46.179,1,2014-11-07,1149,123.144,Low Value,Inactive
LH-17020,Lisa Hazard,Consumer,Central,51.184,-79.3352,1,2014-09-08,1209,51.184,Low Value,Inactive
LH-17020,Lisa Hazard,Consumer,East,107.982,-26.9955,1,2015-02-08,1056,107.982,Low Value,Inactive
LH-17020,Lisa Hazard,Consumer,West,159.07299999999998,-136.4092,2,2017-05-05,239,79.53649999999999,Low Value,Inactive
LH-17155,Logan Haushalter,Consumer,Central,625.089,35.187,2,2016-12-09,386,312.5445,Medium Value,Inactive
LH-17155,Logan Haushalter,Consumer,East,79.384,29.769,1,2016-05-14,595,79.384,Low Value,Inactive
LH-17155,Logan Haushalter,Consumer,West,1035.216,251.5642,6,2016-12-10,385,172.53599999999997,Medium Value,Inactive
LL-16840,Lauren Leatherbury,Consumer,East,17.46,5.9364,1,2014-04-29,1341,17.46,Low Value,Inactive
LL-16840,Lauren Leatherbury,Consumer,South,2614.71,511.28000000000003,3,2017-02-17,316,871.57,High Value,Inactive
LL-16840,Lauren Leatherbury,Consumer,West,109.03399999999999,42.7914,2,2017-04-25,249,54.516999999999996,Low Value,Inactive
LM-17065,Liz MacKendrick,Consumer,East,700.644,-123.98219999999999,3,2016-12-04,391,233.548,Medium Value,Inactive
LM-17065,Liz MacKendrick,Consumer,South,646.13,79.10419999999999,2,2015-02-20,1044,323.065,Medium Value,Inactive
LO-17170,Lori Olson,Corporate,Central,125.97999999999999,-9.7236,1,2017-12-28,2,125.97999999999999,Low Value,Active
LO-17170,Lori Olson,Corporate,East,295.42,125.4404,2,2017-10-28,63,147.71,Low Value,Active
LO-17170,Lori Olson,Corporate,South,176.63,16.3896,1,2015-02-06,1058,176.63,Low Value,Inactive
LO-17170,Lori Olson,Corporate,West,46.32,18.0648,1,2015-09-06,846,46.32,Low Value,Inactive
LP-17080,Liz Pelletier,Consumer,West,756.606,110.7813,4,2017-11-20,40,189.1515,Medium Value,Active
LP-17095,Liz Preis,Consumer,Central,2488.9069999999997,227.9136,2,2017-12-21,9,1244.4534999999998,High Value,Active
LP-17095,Liz Preis,Consumer,East,548.96,34.974,1,2016-06-06,572,548.96,Medium Value,Inactive
LP-17095,Liz Preis,Consumer,South,249.88,31.1756,2,2017-09-05,116,124.94,Low Value,At Risk
LP-17095,Liz Preis,Consumer,West,365.65200000000004,44.382200000000005,2,2016-10-02,454,182.82600000000002,Medium Value,Inactive
LR-16915,Lena Radford,Consumer,South,1174.368,-234.34049999999996,3,2017-12-04,26,391.45599999999996,High Value,Active
LR-16915,Lena Radford,Consumer,West,3968.524,769.8169,3,2016-09-02,484,1322.8413333333333,High Value,Inactive
LR-17035,Lisa Ryan,Corporate,Central,547.997,-387.67589999999996,1,2016-09-26,460,547.997,Medium Value,Inactive
LR-17035,Lisa Ryan,Corporate,East,847.8090000000001,-123.0432,2,2017-07-23,160,423.90450000000004,Medium Value,At Risk
LR-17035,Lisa Ryan,Corporate,West,483.5,127.9112,2,2017-08-20,132,241.75,Medium Value,At Risk
LS-16945,Linda Southworth,Corporate,Central,396.394,-359.7987,1,2017-07-05,178,396.394,Medium Value,At Risk
LS-16945,Linda Southworth,Corporate,East,85.916,10.0778,2,2017-04-24,250,42.958,Low Value,Inactive
LS-16945,Linda Southworth,Corporate,West,2362.96,30.9472,3,2017-01-12,352,787.6533333333333,High Value,Inactive
LS-16975,Lindsay Shagiari,Home Office,Central,1170.75,27.597100000000005,5,2017-12-10,20,234.15,High Value,Active
LS-16975,Lindsay Shagiari,Home Office,East,1415.9600000000003,177.78799999999995,2,2017-11-28,32,707.9800000000001,High Value,Active
LS-16975,Lindsay Shagiari,Home Office,West,401.964,57.251599999999996,2,2016-11-06,419,200.982,Medium Value,Inactive
LS-17200,Luke Schmidt,Corporate,Central,197.288,47.4476,2,2017-07-31,152,98.644,Low Value,At Risk
LS-17200,Luke Schmidt,Corporate,East,100.61599999999999,18.6496,1,2016-11-23,402,100.61599999999999,Low Value,Inactive
LS-17200,Luke Schmidt,Corporate,South,605.34,145.2816,1,2014-10-18,1169,605.34,Medium Value,Inactive
LS-17200,Luke Schmidt,Corporate,West,107.012,32.8182,2,2017-09-25,96,53.506,Low Value,At Risk
LS-17230,Lycoris Saunders,Consumer,Central,253.34000000000003,-6.1662,1,2015-06-16,928,253.34000000000003,Low Value,Inactive
LS-17230,Lycoris Saunders,Consumer,East,96.1,36.0302,1,2015-11-14,777,96.1,Low Value,Inactive
LS-17230,Lycoris Saunders,Consumer,West,19.44,9.3312,1,2014-01-06,1454,19.44,Low Value,Inactive
LS-17245,Lynn Smith,Consumer,Central,337.828,106.8038,2,2017-11-26,34,168.914,Medium Value,Active
LS-17245,Lynn Smith,Consumer,East,414.63,139.1934,1,2014-11-26,1130,414.63,Medium Value,Inactive
LS-17245,Lynn Smith,Consumer,South,47.976,4.7976,1,2015-12-21,740,47.976,Low Value,Inactive
LS-17245,Lynn Smith,Consumer,West,207.702,97.5636,2,2016-05-27,582,103.851,Low Value,Inactive
LT-16765,Larry Tron,Consumer,East,74.352,23.235,1,2017-12-04,26,74.352,Low Value,Active
LT-16765,Larry Tron,Consumer,West,255.524,35.801,2,2015-05-12,963,127.762,Low Value,Inactive
LT-17110,Liz Thompson,Consumer,Central,634.113,14.6016,2,2016-03-13,657,317.0565,Medium Value,Inactive
LT-17110,Liz Thompson,Consumer,East,291.702,-22.024200000000004,2,2017-11-26,34,145.851,Low Value,Active
LT-17110,Liz Thompson,Consumer,South,922.61,244.4098,2,2016-11-19,406,461.305,Medium Value,Inactive
LT-17110,Liz Thompson,Consumer,West,1087.827,83.98580000000001,2,2015-12-12,749,543.9135,Medium Value,Inactive
LW-16825,Laurel Workman,Corporate,Central,20.64,2.322,1,2017-10-03,88,20.64,Low Value,Active
LW-16825,Laurel Workman,Corporate,East,765.494,239.35989999999998,1,2014-05-30,1310,765.494,Medium Value,Inactive
LW-16825,Laurel Workman,Corporate,South,581.1039999999999,68.3612,1,2014-07-01,1278,581.1039999999999,Medium Value,Inactive
LW-16825,Laurel Workman,Corporate,West,870.823,-277.46639999999996,2,2016-12-25,370,435.4115,Medium Value,Inactive
LW-16990,Lindsay Williams,Corporate,South,103.96799999999999,27.1934,1,2017-06-04,209,103.96799999999999,Low Value,Inactive
LW-16990,Lindsay Williams,Corporate,West,3126.34,635.6405000000001,5,2017-11-27,33,625.268,High Value,Active
LW-17125,Liz Willingham,Consumer,East,10.36,5.0764,1,2017-06-08,205,10.36,Low Value,Inactive
LW-17125,Liz Willingham,Consumer,South,1120.73,165.8033,1,2016-11-05,420,1120.73,Medium Value,Inactive
LW-17125,Liz Willingham,Consumer,West,127.95,21.7515,1,2014-09-11,1206,127.95,Low Value,Inactive
LW-17215,Luke Weiss,Consumer,Central,118.822,23.9664,2,2017-12-09,21,59.411,Low Value,Active
LW-17215,Luke Weiss,Consumer,East,5048.186,773.1004,3,2016-11-07,418,1682.7286666666666,High Value,Inactive
LW-17215,Luke Weiss,Consumer,West,253.506,40.1743,2,2017-09-02,119,126.753,Low Value,At Risk
MA-17560,Matt Abelman,Home Office,Central,1309.693,497.74030000000005,6,2017-10-27,64,218.28216666666665,High Value,Active
MA-17560,Matt Abelman,Home Office,East,2281.84,627.1067,4,2017-10-20,71,570.46,High Value,Active
MA-17560,Matt Abelman,Home Office,West,707.628,115.3796,1,2014-11-11,1145,707.628,Medium Value,Inactive
MA-17995,Michelle Arnett,Home Office,Central,196.33,91.46079999999999,1,2016-11-05,420,196.33,Low Value,Inactive
MA-17995,Michelle Arnett,Home Office,East,191.646,31.941,1,2017-06-27,186,191.646,Low Value,Inactive
MA-17995,Michelle Arnett,Home Office,South,389.74,35.273,1,2014-10-13,1174,389.74,Medium Value,Inactive
MA-17995,Michelle Arnett,Home Office,West,1675.568,122.10739999999998,3,2016-11-07,418,558.5226666666666,High Value,Inactive
MB-17305,Maria Bertelson,Consumer,Central,321.202,-26.7895,1,2017-10-09,82,321.202,Medium Value,Active
MB-17305,Maria Bertelson,Consumer,East,620.914,97.801,4,2017-06-24,189,155.2285,Medium Value,Inactive
MB-17305,Maria Bertelson,Consumer,South,19.584,6.9696,1,2015-12-25,736,19.584,Low Value,Inactive
MB-17305,Maria Bertelson,Consumer,West,587.002,134.4439,4,2017-11-12,48,146.7505,Medium Value,Active
MB-18085,Mick Brown,Consumer,Central,315.64599999999996,76.8848,2,2016-09-04,482,157.82299999999998,Medium Value,Inactive
MB-18085,Mick Brown,Consumer,East,263.54200000000003,-26.4882,2,2016-03-11,659,131.77100000000002,Low Value,Inactive
MB-18085,Mick Brown,Consumer,South,817.829,57.6973,1,2017-05-06,238,817.829,Medium Value,Inactive
MB-18085,Mick Brown,Consumer,West,31.214,9.7118,2,2017-11-16,44,15.607,Low Value,Active
MC-17275,Marc Crier,Consumer,East,41.374,-13.8847,1,2015-09-07,845,41.374,Low Value,Inactive
MC-17275,Marc Crier,Consumer,South,575.55,171.7854,2,2015-11-22,769,287.775,Medium Value,Inactive
MC-17275,Marc Crier,Consumer,West,2109.058,303.1007,5,2017-10-15,76,421.8116,High Value,Active
MC-17425,Mark Cousins,Corporate,Central,729.528,131.1747,2,2016-07-16,532,364.764,Medium Value,Inactive
MC-17425,Mark Cousins,Corporate,East,130.4,57.1984,1,2015-11-28,763,130.4,Low Value,Inactive
MC-17425,Mark Cousins,Corporate,South,3236.41,1556.6952,1,2016-11-26,399,3236.41,High Value,Inactive
MC-17425,Mark Cousins,Corporate,West,335.8,57.321999999999996,1,2016-07-15,533,335.8,Medium Value,Inactive
MC-17575,Matt Collins,Consumer,Central,36.294,9.2499,2,2016-12-20,375,18.147,Low Value,Inactive
MC-17575,Matt Collins,Consumer,East,560.763,72.00810000000001,2,2017-02-03,330,280.3815,Medium Value,Inactive
MC-17575,Matt Collins,Consumer,South,98.446,-7.722800000000001,1,2017-12-03,27,98.446,Low Value,Active
MC-17575,Matt Collins,Consumer,West,608.39,137.2141,3,2017-08-07,145,202.79666666666665,Medium Value,At Risk
MC-17590,Matt Collister,Corporate,Central,1406.917,-125.5219,3,2016-12-23,372,468.9723333333333,High Value,Inactive
MC-17590,Matt Collister,Corporate,East,855.6,367.33239999999995,2,2016-09-12,474,427.8,Medium Value,Inactive
MC-17590,Matt Collister,Corporate,West,163.55,47.1736,1,2017-11-09,51,163.55,Low Value,Active
MC-17605,Matt Connell,Corporate,Central,1181.006,14.921299999999997,3,2017-01-23,341,393.6686666666667,High Value,Inactive
MC-17605,Matt Connell,Corporate,East,15.232,1.504,1,2017-04-28,246,15.232,Low Value,Inactive
MC-17605,Matt Connell,Corporate,South,862.994,116.5261,2,2017-05-09,235,431.497,Medium Value,Inactive
MC-17605,Matt Connell,Corporate,West,198.96,62.4972,2,2017-09-09,112,99.48,Low Value,At Risk
MC-17635,Matthew Clasen,Corporate,Central,283.206,-275.13870000000003,3,2017-06-24,189,94.402,Low Value,Inactive
MC-17635,Matthew Clasen,Corporate,West,511.948,27.1952,1,2016-02-21,678,511.948,Medium Value,Inactive
MC-17845,Michael Chen,Consumer,Central,358.548,1.8465000000000025,1,2016-11-07,418,358.548,Medium Value,Inactive
MC-17845,Michael Chen,Consumer,East,6.03,2.9547,1,2017-12-29,1,6.03,Low Value,Active
MC-17845,Michael Chen,Consumer,South,647.4100000000001,238.07959999999997,2,2016-12-14,381,323.70500000000004,Medium Value,Inactive
MC-17845,Michael Chen,Consumer,West,2793.726,455.5366,3,2017-12-10,20,931.2420000000001,High Value,Active
MC-18100,Mick Crebagga,Consumer,Central,1111.11,-98.6952,4,2017-09-02,119,277.7775,Medium Value,At Risk
MC-18100,Mick Crebagga,Consumer,East,551.0,-61.996199999999995,3,2017-10-30,61,183.66666666666666,Medium Value,Active
MC-18100,Mick Crebagga,Consumer,West,556.87,96.52459999999999,3,2017-11-19,41,185.62333333333333,Medium Value,Active
MC-18130,Mike Caudle,Corporate,East,33.48,3.9546,1,2015-11-07,784,33.48,Low Value,Inactive
MC-18130,Mike Caudle,Corporate,South,12.96,6.2208,1,2016-03-12,658,12.96,Low Value,Inactive
MC-18130,Mike Caudle,Corporate,West,1535.558,111.58109999999999,3,2016-12-26,369,511.85266666666666,High Value,Inactive
MD-17350,Maribeth Dona,Consumer,Central,933.408,-173.3472,1,2017-03-10,295,933.408,Medium Value,Inactive
MD-17350,Maribeth Dona,Consumer,East,1677.5839999999998,-163.5222,4,2017-09-04,117,419.39599999999996,High Value,At Risk
MD-17350,Maribeth Dona,Consumer,South,105.42,51.6558,1,2015-12-27,734,105.42,Low Value,Inactive
MD-17350,Maribeth Dona,Consumer,West,1049.97,43.2636,1,2014-12-28,1098,1049.97,Medium Value,Inactive
MD-17860,Michael Dominguez,Corporate,Central,1023.904,-38.2472,2,2017-10-21,70,511.952,Medium Value,Active
MD-17860,Michael Dominguez,Corporate,East,161.998,46.8789,2,2017-08-29,123,80.999,Low Value,At Risk
MD-17860,Michael Dominguez,Corporate,South,19.008,-12.672,1,2017-11-24,36,19.008,Low Value,Active
ME-17320,Maria Etezadi,Home Office,Central,1737.2559999999999,14.747399999999994,4,2017-11-18,42,434.31399999999996,High Value,Active
ME-17320,Maria Etezadi,Home Office,South,5156.56,1489.1767,4,2017-06-12,201,1289.14,High Value,Inactive
ME-17320,Maria Etezadi,Home Office,West,3769.912,355.54540000000003,2,2017-11-10,50,1884.956,High Value,Active
ME-17725,Max Engle,Consumer,Central,798.4012,-174.256,2,2017-06-29,184,399.2006,Medium Value,Inactive
ME-17725,Max Engle,Consumer,East,155.94,45.2226,1,2017-11-30,30,155.94,Low Value,Active
ME-17725,Max Engle,Consumer,South,750.77,192.3873,2,2017-12-02,28,375.385,Medium Value,Active
ME-17725,Max Engle,Consumer,West,203.342,14.458899999999998,3,2017-02-19,314,67.78066666666668,Low Value,Inactive
ME-18010,Michelle Ellison,Corporate,Central,5.184,1.8144,1,2014-12-23,1103,5.184,Low Value,Inactive
ME-18010,Michelle Ellison,Corporate,East,51.168,-6.396,1,2017-09-29,92,51.168,Low Value,At Risk
ME-18010,Michelle Ellison,Corporate,West,1200.592,111.94200000000001,2,2015-05-21,954,600.296,High Value,Inactive
MF-17665,Maureen Fritzler,Corporate,East,137.508,51.1404,2,2016-07-22,526,68.754,Low Value,Inactive
MF-17665,Maureen Fritzler,Corporate,South,247.54600000000002,67.3206,2,2016-11-04,421,123.77300000000001,Low Value,Inactive
MF-17665,Maureen Fritzler,Corporate,West,551.985,-459.9875,1,2014-12-30,1096,551.985,Medium Value,Inactive
MF-18250,Monica Federle,Corporate,Central,304.22400000000005,61.0262,1,2015-11-12,779,304.22400000000005,Medium Value,Inactive
MF-18250,Monica Federle,Corporate,East,258.076,90.476,2,2015-08-09,874,129.038,Low Value,Inactive
MF-18250,Monica Federle,Corporate,South,1152.8700000000001,287.244,1,2017-12-23,7,1152.8700000000001,Medium Value,Active
MF-18250,Monica Federle,Corporate,West,43.13,18.1146,1,2015-03-16,1020,43.13,Low Value,Inactive
MG-17650,Matthew Grinstein,Home Office,Central,2017.3719999999998,395.8616,3,2017-10-12,79,672.4573333333333,High Value,Active
MG-17650,Matthew Grinstein,Home Office,East,457.568,-78.328,3,2017-12-01,29,152.52266666666665,Medium Value,Active
MG-17650,Matthew Grinstein,Home Office,West,1310.3359999999998,24.364399999999996,1,2014-08-09,1239,1310.3359999999998,High Value,Inactive
MG-17680,Maureen Gastineau,Home Office,East,835.0020000000001,-111.56420000000001,3,2017-09-29,92,278.334,Medium Value,At Risk
MG-17680,Maureen Gastineau,Home Office,West,1515.186,137.4528,1,2017-06-08,205,1515.186,High Value,Inactive
MG-17695,Maureen Gnade,Consumer,Central,145.504,-392.85949999999997,1,2015-06-08,936,145.504,Low Value,Inactive
MG-17695,Maureen Gnade,Consumer,East,1196.778,-5.933700000000002,2,2016-06-23,555,598.389,High Value,Inactive
MG-17875,Michael Grace,Home Office,Central,807.789,-530.163,2,2015-06-22,922,403.8945,Medium Value,Inactive
MG-17875,Michael Grace,Home Office,East,207.48,62.244,1,2016-09-08,478,207.48,Low Value,Inactive
MG-17875,Michael Grace,Home Office,South,227.564,-2.849400000000003,2,2017-09-05,116,113.782,Low Value,At Risk
MG-17890,Michael Granlund,Home Office,Central,8.736,-4.8048,1,2014-12-29,1097,8.736,Low Value,Inactive
MG-17890,Michael Granlund,Home Office,East,416.22999999999996,134.7656,3,2017-09-22,99,138.7433333333333,Medium Value,At Risk
MG-17890,Michael Granlund,Home Office,West,351.418,41.776399999999995,5,2017-08-31,121,70.2836,Medium Value,At Risk
MG-18145,Mike Gockenbach,Consumer,Central,890.841,-152.7156,1,2014-03-29,1372,890.841,Medium Value,Inactive
MG-18145,Mike Gockenbach,Consumer,East,755.096,-137.481,1,2015-09-03,849,755.096,Medium Value,Inactive
MG-18145,Mike Gockenbach,Consumer,South,91.032,-2.2758,1,2017-07-27,156,91.032,Low Value,At Risk
MG-18145,Mike Gockenbach,Consumer,West,1324.574,198.86939999999998,1,2017-10-07,84,1324.574,High Value,Active
MG-18205,Mitch Gastineau,Corporate,South,16.739,-1.2453,1,2017-04-10,264,16.739,Low Value,Inactive
MH-17290,Marc Harrigan,Home Office,East,987.1880000000001,-233.054,1,2017-03-11,294,987.1880000000001,Medium Value,Inactive
MH-17290,Marc Harrigan,Home Office,South,62.752,21.9632,1,2016-12-29,366,62.752,Low Value,Inactive
MH-17290,Marc Harrigan,Home Office,West,1344.085,239.852,4,2017-09-02,119,336.02125,High Value,At Risk
MH-17440,Mark Haberlin,Corporate,Central,241.5,0.0,1,2016-02-08,691,241.5,Low Value,Inactive
MH-17440,Mark Haberlin,Corporate,East,37.768,12.5795,1,2016-12-19,376,37.768,Low Value,Inactive
MH-17440,Mark Haberlin,Corporate,South,103.5,42.81229999999999,1,2014-03-17,1384,103.5,Low Value,Inactive
MH-17440,Mark Haberlin,Corporate,West,17.248,6.0368,1,2014-02-04,1425,17.248,Low Value,Inactive
MH-17455,Mark Hamilton,Consumer,Central,1825.028,429.06,3,2017-10-06,85,608.3426666666667,High Value,Active
MH-17455,Mark Hamilton,Consumer,East,388.85,20.0943,3,2017-07-13,170,129.61666666666667,Medium Value,At Risk
MH-17455,Mark Hamilton,Consumer,South,47.952,16.1838,1,2015-04-06,999,47.952,Low Value,Inactive
MH-17455,Mark Hamilton,Consumer,West,194.352,19.4352,1,2016-11-25,400,194.352,Low Value,Inactive
MH-17620,Matt Hagelstein,Corporate,Central,6.816,-11.5872,1,2016-09-26,460,6.816,Low Value,Inactive
MH-17620,Matt Hagelstein,Corporate,East,30.96,11.223,1,2016-09-03,483,30.96,Low Value,Inactive
MH-17620,Matt Hagelstein,Corporate,West,1215.024,122.7254,2,2017-07-28,155,607.512,High Value,At Risk
MH-17785,Maya Herman,Corporate,Central,9.248,3.3524,1,2017-09-23,98,9.248,Low Value,At Risk
MH-17785,Maya Herman,Corporate,East,295.654,99.8931,3,2015-12-20,741,98.55133333333333,Low Value,Inactive
MH-17785,Maya Herman,Corporate,West,1898.876,135.3159,3,2016-03-10,660,632.9586666666667,High Value,Inactive
MH-18025,Michelle Huthwaite,Consumer,Central,1.788,-3.0396,1,2017-02-25,308,1.788,Low Value,Inactive
MH-18025,Michelle Huthwaite,Consumer,East,63.882,10.647,1,2014-07-08,1271,63.882,Low Value,Inactive
MH-18025,Michelle Huthwaite,Consumer,South,1630.43,378.1336,2,2017-11-11,49,815.215,High Value,Active
MH-18025,Michelle Huthwaite,Consumer,West,1288.848,91.1622,1,2015-07-25,889,1288.848,High Value,Inactive
MH-18115,Mick Hernandez,Home Office,Central,2656.137,146.08029999999997,2,2017-01-21,343,1328.0685,High Value,Inactive
MH-18115,Mick Hernandez,Home Office,East,1772.29,-349.5123,4,2017-11-16,44,443.0725,High Value,Active
MH-18115,Mick Hernandez,Home Office,South,1074.6660000000002,374.4066,3,2017-12-25,5,358.22200000000004,Medium Value,Active
MJ-17740,Max Jones,Consumer,Central,895.92,421.0824,1,2017-03-11,294,895.92,Medium Value,Inactive
MJ-17740,Max Jones,Consumer,East,339.796,56.2188,2,2017-12-08,22,169.898,Medium Value,Active
MJ-17740,Max Jones,Consumer,South,175.32,-77.9315,1,2015-06-09,935,175.32,Low Value,Inactive
MJ-17740,Max Jones,Consumer,West,4909.71,655.1832,3,2016-11-07,418,1636.57,High Value,Inactive
